"success","ttype","start_time","trial_type","trial_index","time_elapsed","internal_node_id","warning","missed_checkup","PID","stim_type","view_history","rt","responses","category","repeat_instructions","key_press","response","stimulus_id","painting","index","stimulus_left","stimulus_right","explain_trial","reward_type","rating_left","rating_right","painting_left","painting_right","block","left_chosen","chosen_obj","unchosen_obj","explain_response","reward_amount","see_reward_rt","register_reward_response","register_reward_rt","deliberation_reward_tally","stimulus_left_deliberation_ind","stimulus_right_deliberation_ind","chosen_trial","gain_left","higher_outcome_chosen","old_pair","chosen_object","rt_pairs","left_object_chosen","rt_object","old_response","new_rating","deliberated_stim","initial_rating","outcome_eval_rt","outcome_eval_response","outcome_eval_gain","outcome_eval_acc","preamble","outcome_eval_confidence","outcome_eval_confidence_rt","total_reward_tally"
"true","full_screen","d01182023hr1358","fullscreen","0","3083","0.0-0.0","0","0","7ZxYS","People","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating_instructions","","instructions","1","13046","0.0-1.0-0.0","0","0","7ZxYS","People","[{""page_index"":0,""viewing_time"":8112},{""page_index"":1,""viewing_time"":1849}]","9961","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","survey-multi-choice","2","23078","0.0-1.0-1.0","0","0","7ZxYS","People","","10027","{""Q0"":""True"",""Q1"":""Mouse""}","rating_comprehension_check","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","start_phase","","html-keyboard-response","3","25007","0.0-2.0","0","0","7ZxYS","People","","1925","","","","78","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","4","28427","0.0-3.0","0","0","7ZxYS","People","","3417","","","","","66","46","stefan-stefancik-QXevDflbl8A-unsplash.jpg","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","5","32436","0.0-4.0","0","0","7ZxYS","People","","4007","","","","","33","42","prince-akachi-l3IHXOdMyHQ-unsplash.jpg","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","6","35827","0.0-5.0","0","0","7ZxYS","People","","3389","","","","","31","48","velizar-ivanov-7ktP9yZA1g4-unsplash.jpg","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","7","39477","0.0-6.0","0","0","7ZxYS","People","","3648","","","","","37","17","gleb-lukomets-paBzWCPN23k-unsplash.jpg","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","8","46530","0.0-7.0","0","0","7ZxYS","People","","7051","","","","","28","23","joanna-nix-walkup-H4fEMshfwTE-unsplash.jpg","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","9","50786","0.0-8.0","0","0","7ZxYS","People","","4255","","","","","39","8","bruce-dixon-3M9WJQVHzog-unsplash.jpg","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","10","54614","0.0-9.0","0","0","7ZxYS","People","","3826","","","","","75","38","petr-sevcovic-HzDF-rxlSeM-unsplash.jpg","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","11","58386","0.0-10.0","0","0","7ZxYS","People","","3770","","","","","30","32","nathan-dumlao-ger61_TX6oI-unsplash.jpg","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","12","61567","0.0-11.0","0","0","7ZxYS","People","","3178","","","","","72","7","brooke-cagle-HRZUzoX1e6w-unsplash.jpg","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","13","64837","0.0-12.0","0","0","7ZxYS","People","","3266","","","","","27","26","juri-gianfrancesco-9EZadYaMzk4-unsplash.jpg","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","14","68357","0.0-13.0","0","0","7ZxYS","People","","3518","","","","","84","13","erik-lucatero-d2MSDujJl2g-unsplash.jpg","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","rating","","html-slider-response","15","71896","0.0-14.0","0","0","7ZxYS","People","","3537","","","","","64","49","vicky-hladynets-_gDoyVv5F4c-unsplash.jpg","11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
