PID,phase,run,trial,event,onset,duration,onset_time_elapsed,duration_time_elapsed
38479,localizer,0,0,stimulus,0,400,0,406
38479,localizer,0,0,iti,400,300,406,304
38479,localizer,0,0,stimulus,700,400,710,406
38479,localizer,0,0,iti,1100,300,1116,305
38479,localizer,0,0,stimulus,1400,400,1421,406
38479,localizer,0,0,iti,1800,300,1827,305
38479,localizer,0,1,stimulus,2100,400,2132,405
38479,localizer,0,1,iti,2500,300,2537,303
38479,localizer,0,1,stimulus,2800,400,2840,406
38479,localizer,0,1,iti,3200,300,3246,303
38479,localizer,0,2,stimulus,3500,400,3549,405
38479,localizer,0,2,iti,3900,300,3954,305
38479,localizer,0,2,stimulus,4200,400,4259,405
38479,localizer,0,2,iti,4600,300,4664,304
38479,localizer,0,2,stimulus,4900,400,4968,405
38479,localizer,0,2,iti,5300,300,5373,303
38479,localizer,0,2,stimulus,5600,400,5676,406
38479,localizer,0,2,iti,6000,300,6082,304
38479,localizer,0,2,stimulus,6300,400,6386,405
38479,localizer,0,2,iti,6700,300,6791,305
38479,localizer,0,2,stimulus,7000,400,7096,427
38479,localizer,0,2,iti,7400,300,7523,305
38479,localizer,0,2,stimulus,7700,400,7828,404
38479,localizer,0,2,iti,8100,300,8232,305
38479,localizer,0,2,stimulus,8400,400,8537,403
38479,localizer,0,2,iti,8800,300,8940,304
38479,localizer,0,3,stimulus,9100,400,9244,405
38479,localizer,0,3,iti,9500,300,9649,305
38479,localizer,0,3,stimulus,9800,400,9954,403
38479,localizer,0,3,iti,10200,300,10357,305
38479,localizer,0,4,stimulus,10500,400,10662,404
38479,localizer,0,4,iti,10900,300,11066,304
38479,localizer,0,5,stimulus,11200,400,11370,405
38479,localizer,0,5,iti,11600,300,11775,304
38479,localizer,0,5,stimulus,11900,400,12079,406
38479,localizer,0,5,iti,12300,300,12485,305
38479,localizer,1,6,stimulus,0,400,0,405
38479,localizer,1,6,iti,400,300,405,308
38479,localizer,1,7,stimulus,700,400,713,407
38479,localizer,1,7,iti,1100,300,1120,303
